state,cityname,mean_household_income
MI,Flint,26958
MI,Flushing,59641
MI,Flushing,39548
MI,Flushing,59766
MI,Flushing,53477
MI,Flint,29381
MI,Flint,46815
MI,Grand Blanc,75485
MI,Grand Blanc,40951
MI,Grand Blanc,52860
MI,Burton,47553
MI,Burton,61841
MI,Davison,88947
MI,Davison,51924
MI,Alpena,54892
MI,Davison,97728
MI,Flint,55885
MI,Flint,59960
MI,Flint,31639
MI,Otisville,41597
MI,Montrose,46825
MI,Swartz Creek,68319
MI,Flint,70076
MI,Linden,73025
MI,Linden,68263
MI,Fenton,93412
MI,Flint,31262
MI,Grand Blanc,59242
MI,Sterling,46147
MI,Gladwin,40324
MI,Watersmeet,42021
MI,Wakefield,48948
MI,Bessemer,51134
MI,Traverse City,82548
MI,Traverse City,69944
MI,Traverse City,79393
MI,Traverse City,90895
MI,Traverse City,42058
MI,Burton,44565
MI,Elk Rapids,0
MI,Saint Louis,46317
MI,Alma,37066
MI,Ashley,49994
MI,Addison,45969
MI,Jonesville,47496
MI,Hillsdale,34800
MI,Pittsford,55720
MI,Lake Linden,50731
MI,Lake Linden,56396
MI,Davison,78446
MI,Painesdale,67975
MI,Baraga,53497
MI,Kinde,52546
MI,Pigeon,45837
MI,Ubly,63075
MI,Harbor Beach,43363
MI,Mason,44049
MI,Lansing,29227
MI,Lansing,35616
MI,Lansing,41251
MI,Mount Morris,48861
MI,Lansing,44771
MI,Lansing,31806
MI,Lansing,48349
MI,Lansing,67857
MI,East Lansing,64375
MI,East Lansing,86392
MI,East Lansing,5000
MI,East Lansing,87822
MI,Okemos,77806
MI,Okemos,95400
MI,Swartz Creek,63588
MI,Lansing,34916
MI,Lansing,22697
MI,Holt,48798
MI,Mason,112626
MI,Mason,63053
MI,Leslie,74601
MI,Mason,75593
MI,Mason,33249
MI,Lansing,34684
MI,Dansville,0
MI,Linden,78759
MI,Belding,38628
MI,Lake Odessa,64010
MI,Portland,83401
MI,Ionia,62883
MI,Tawas City,65774
MI,Tawas City,41885
MI,Hale,42260
MI,Iron River,31241
MI,Winn,54447
MI,Mount Pleasant,39108
MI,Flint,24147
MI,Mt Pleasant,55460
MI,Mount Pleasant,40241
MI,Jackson,31778
MI,Jackson,17756
MI,Jackson,25704
MI,Jackson,42214
MI,Jackson,109043
MI,Jackson,27605
MI,Jackson,68893
MI,Jackson,67972
MI,Beaverton,47477
MI,Napoleon,117686
MI,Clarklake,75430
MI,Parma,87031
MI,Jackson,50675
MI,Brooklyn,67585
MI,Kalamazoo,30751
MI,Kalamazoo,36584
MI,Kalamazoo,23265
MI,Kalamazoo,80774
MI,Kalamazoo,38503
MI,Traverse City,78116
MI,Kalamazoo,69755
MI,Kalamazoo,61437
MI,Kalamazoo,45544
MI,Portage,37935
MI,Portage,81777
MI,Portage,107587
MI,Kalamazoo,51824
MI,Hickory Corners,48802
MI,Kalamazoo,72662
MI,Elk Rapids,71411
MI,Kalamazoo,76638
MI,Traverse City,76244
MI,Portage,113941
MI,Portage,47135
MI,Kalamazoo,46732
MI,Galesburg,58618
MI,Kalkaska,60070
MI,Mancelona,46327
MI,Grand Rapids,54368
MI,Grand Rapids,52257
MI,Grand Rapids,45514
MI,Grand Rapids,44262
MI,Saint Louis,22499
MI,Grand Rapids,35194
MI,Grand Rapids,79460
MI,Grand Rapids,34289
MI,Grand Rapids,72298
MI,Grand Rapids,46215
MI,Grand Rapids,25151
MI,Grand Rapids,67053
MI,Grand Rapids,29511
MI,Grand Rapids,65222
MI,Grand Rapids,60702
MI,Reading,48963
MI,Greenville,61883
MI,Sparta,53442
MI,Rockford,81194
MI,Belding,69839
MI,Rockford,75257
MI,Grand Rapids,78527
MI,Grand Rapids,77159
MI,Grand Rapids,41446
MI,Grand Rapids,83645
MI,Grand Rapids,83872
MI,Calumet,46803
MI,Lowell,85608
MI,Grand Rapids,119263
MI,Grand Rapids,154108
MI,Grand Rapids,63245
MI,Grand Rapids,100359
MI,Grand Rapids,43405
MI,Grandville,58155
MI,Wyoming,50482
MI,Wyoming,46579
MI,Wyoming,57332
MI,Atlantic Mine,0
MI,Grand Rapids,59105
MI,Wyoming,71107
MI,Byron Center,64176
MI,Caledonia,40725
MI,Caledonia,103635
MI,Baldwin,30851
MI,Brown City,63043
MI,North Branch,57353
MI,Lapeer,61300
MI,Lapeer,60269
MI,Bad Axe,44783
MI,Imlay City,63107
MI,Dryden,75652
MI,Otisville,83926
MI,Maple City,89744
MI,Britton,63037
MI,Addison,65211
MI,Adrian,66771
MI,Adrian,41771
MI,Adrian,98869
MI,Adrian,53810
MI,Lansing,37614
MI,Morenci,50383
MI,Blissfield,59975
MI,Clinton,67836
MI,Howell,114686
MI,Fowlerville,79442
MI,Howell,80601
MI,Howell,93405
MI,Pinckney,101224
MI,Brighton,100902
MI,Brighton,74666
MI,Lansing,37141
MI,Howell,81941
MI,Lakeland,113932
MI,Lakeland,91395
MI,South Lyon,69243
MI,Paradise,0
MI,Saint Ignace,66430
MI,Richmond,61837
MI,Romeo,118613
MI,Washington,69022
MI,New Haven,73186
MI,East Lansing,69826
MI,Chesterfield,90056
MI,Chesterfield,83108
MI,Macomb,101570
MI,Macomb,124038
MI,Macomb,56899
MI,Shelby Township,68216
MI,Rochester Hills,50298
MI,Shelby Township,97231
MI,Macomb,87541
MI,Sterling Heights,68308
MI,East Lansing,0
MI,Sterling Heights,48557
MI,Sterling Heights,72084
MI,Sterling Heights,59830
MI,Sterling Heights,75877
MI,Sterling Heights,72769
MI,Sterling Heights,53297
MI,Sterling Heights,75717
MI,Clinton Township,49115
MI,Clinton Township,77680
MI,Skanee,46743
MI,Mount Clemens,70355
MI,Okemos,82006
MI,Clinton Township,53382
MI,Clinton Township,60276
MI,Clinton Township,70386
MI,Mount Clemens,60551
MI,Mount Clemens,48104
MI,Harrison Township,80649
MI,Clinton Township,41086
MI,Saint Clair Shores,52904
MI,Saint Clair Shores,68334
MI,Saint Clair Shores,69343
MI,Holt,62045
MI,Saint Clair Shores,84215
MI,Saint Clair Shores,50204
MI,Saint Clair Shores,59797
MI,Grosse Pointe Woods,74439
MI,Fraser,63644
MI,Roseville,49313
MI,Roseville,55280
MI,Roseville,40633
MI,Roseville,56881
MI,Roseville,56826
MI,Leslie,64091
MI,Eastpointe,63751
MI,Eastpointe,37625
MI,Eastpointe,49115
MI,Eastpointe,43707
MI,Warren,55483
MI,Warren,73095
MI,Warren,64624
MI,Warren,48908
MI,Warren,72176
MI,Warren,59565
MI,Lansing,48783
MI,Warren,57373
MI,Warren,67879
MI,Warren,41912
MI,Warren,45869
MI,Warren,45675
MI,Warren,29445
MI,Center Line,62348
MI,Chesterfield,90627
MI,Warren,0
MI,Bear Lake,58700
MI,Clarksville,59739
MI,Manistee,76605
MI,Manistee,0
MI,Marquette,43998
MI,Gwinn,62249
MI,Negaunee,72425
MI,Ishpeming,37069
MI,Gwinn,50578
MI,Big Bay,72972
MI,Ludington,51841
MI,Scottville,62717
MI,Oscoda,47322
MI,Barryton,44899
MI,Big Rapids,25153
MI,Big Rapids,62913
MI,Remus,44362
MI,Stephenson,56029
MI,Menominee,45434
MI,Midland,37316
MI,Midland,40793
MI,Midland,100433
MI,Sanford,65150
MI,Iron River,36338
MI,Midland,76488
MI,Sanford,49129
MI,Lake City,42285
MI,Mc Bain,52433
MI,Carleton,69239
MI,Milan,69048
MI,Monroe,91636
MI,Monroe,51071
MI,Monroe,63449
MI,Monroe,31768
MI,Mount Pleasant,35612
MI,Monroe,53825
MI,Monroe,78693
MI,Petersburg,85699
MI,Temperance,88119
MI,Erie,59859
MI,Temperance,72496
MI,Stanton,42932
MI,Howard City,44110
MI,Sidney,30963
MI,Sheridan,42990
MI,Jackson,39487
MI,Greenville,39138
MI,Lewiston,50462
MI,Muskegon,20990
MI,Muskegon,37650
MI,Muskegon,62986
MI,Muskegon,13362
MI,Muskegon,102237
MI,Muskegon,19736
MI,Muskegon,56215
MI,Muskegon,71894
MI,Jackson,53598
MI,Muskegon,45580
MI,Ravenna,61716
MI,Muskegon,57262
MI,Twin Lake,51696
MI,Montague,58943
MI,Montague,0
MI,Fremont,73343
MI,White Cloud,41791
MI,Grant,54875
MI,Battle Creek,63547
MI,Oxford,106581
MI,Jackson,60522
MI,Oxford,87658
MI,Holly,88392
MI,Holly,62996
MI,Clarkston,95129
MI,Clarkston,92656
MI,Waterford,67819
MI,Clarkston,56807
MI,Lake Orion,69628
MI,Lake Orion,134507
MI,White Lake,86020
MI,Jackson,66813
MI,White Lake,93461
MI,Highland,90195
MI,Highland,38674
MI,Milford,71972
MI,Commerce Township,107891
MI,Commerce Township,94226
MI,Walled Lake,55204
MI,Novi,40785
MI,Novi,164150
MI,Novi,76944
MI,Kalamazoo,42668
MI,Northville,154332
MI,New Hudson,90842
MI,Auburn Hills,49095
MI,Auburn Hills,62094
MI,Pontiac,54406
MI,Pontiac,67006
MI,Pontiac,37760
MI,Waterford,42587
MI,Pontiac,40356
MI,Waterford,61820
MI,Kalamazoo,32277
MI,Waterford,94706
MI,Waterford,107467
MI,Waterford,82190
MI,Waterford,66349
MI,Waterford,43163
MI,Waterford,46260
MI,Pontiac,98214
MI,Bloomfield Hills,150265
MI,Bloomfield Hills,135005
MI,Bloomfield Hills,133139
MI,Kalamazoo,35774
MI,Birmingham,91522
MI,Birmingham,132704
MI,West Bloomfield,102775
MI,West Bloomfield,118310
MI,West Bloomfield,116454
MI,West Bloomfield,118168
MI,West Bloomfield,112971
MI,Beverly Hills,95040
MI,Southfield,106760
MI,Southfield,87498
MI,Kalamazoo,45256
MI,Southfield,63140
MI,Southfield,96699
MI,Southfield,80946
MI,Southfield,58079
MI,Southfield,72649
MI,Farmington,73954
MI,Farmington Hills,123401
MI,Farmington Hills,136445
MI,Farmington Hills,40629
MI,Farmington Hills,81329
MI,Schoolcraft,81023
MI,Farmington,82059
MI,Farmington Hills,118992
MI,Berkley,79427
MI,Oak Park,63811
MI,Oak Park,46653
MI,Oak Park,43014
MI,Ferndale,48469
MI,Ferndale,56659
MI,Hazel Park,41823
MI,Hazel Park,36077
MI,Vicksburg,69767
MI,Clawson,80075
MI,Madison Heights,36246
MI,Madison Heights,57987
MI,Madison Heights,55895
MI,Royal Oak,80035
MI,Berkley,65635
MI,Royal Oak,72236
MI,Royal Oak,98770
MI,Madison Heights,81942
MI,Royal Oak,93706
MI,Grand Rapids,63479
MI,Rochester,115131
MI,Rochester Hills,58176
MI,Rochester Hills,89422
MI,Rochester Hills,128376
MI,Rochester Hills,57118
MI,Rochester Hills,70132
MI,Rochester Hills,88803
MI,Troy,79769
MI,Troy,162262
MI,Troy,124170
MI,Grand Rapids,47166
MI,Troy,79018
MI,Clawson,78852
MI,New Era,55435
MI,Hesperia,44635
MI,Pentwater,0
MI,West Branch,46378
MI,Whittemore,46226
MI,Ontonagon,0
MI,Leroy,43294
MI,Bay City,40478
MI,Evart,55644
MI,Grand Rapids,51004
MI,Mio,36893
MI,Gaylord,62394
MI,Gaylord,48064
MI,Coopersville,76173
MI,Spring Lake,60389
MI,Grand Haven,58686
MI,Grand Haven,77069
MI,Grand Rapids,80619
MI,Jenison,86838
MI,Hudsonville,55531
MI,Grand Rapids,28378
MI,Holland,67215
MI,Holland,94742
MI,Holland,46932
MI,Zeeland,41746
MI,Holland,84640
MI,Allendale,41906
MI,Holland,73821
MI,Holland,61656
MI,Onaway,58017
MI,Onaway,39871
MI,Grand Rapids,63939
MI,Saint Helen,29893
MI,Houghton Lake,59667
MI,Houghton Lake,41512
MI,Saginaw,23076
MI,Saginaw,15527
MI,Saginaw,52729
MI,Saginaw,56839
MI,Saginaw,31526
MI,Saginaw,51633
MI,Saginaw,42633
MI,Sparta,65036
MI,Saginaw,42688
MI,Saginaw,68916
MI,Saginaw,38579
MI,Saginaw,43361
MI,Frankenmuth,71957
MI,Bridgeport,54632
MI,Saginaw,94393
MI,Merrill,64336
MI,Chesaning,62708
MI,Birch Run,58585
MI,Rockford,72851
MI,Port Huron,40757
MI,Port Huron,24431
MI,Port Huron,56724
MI,Fort Gratiot,73762
MI,Kimball,102335
MI,Port Huron,72271
MI,Marysville,39963
MI,China,84290
MI,China,61623
MI,Clay,54559
MI,Grand Rapids,50732
MI,Ira,61486
MI,Richmond,54808
MI,Avoca,72520
MI,Memphis,74963
MI,Three Rivers,24242
MI,Sturgis,65392
MI,Mendon,50496
MI,Centreville,68004
MI,White Pigeon,48207
MI,Deckerville,52542
MI,Lowell,79104
MI,Carsonville,50377
MI,Croswell,48070
MI,Marlette,59928
MI,Carsonville,0
MI,New Lothrop,61437
MI,Owosso,35303
MI,Owosso,35916
MI,Laingsburg,63206
MI,Perry,75202
MI,Durand,43638
MI,Grand Rapids,37247
MI,Unionville,51137
MI,Kingston,55677
MI,Vassar,79569
MI,Mayville,47483
MI,Millington,50008
MI,Bangor,48707
MI,South Haven,46903
MI,Gobles,88191
MI,Hartford,55535
MI,Lawton,31430
MI,Grandville,56453
MI,Paw Paw,57824
MI,Riverside,0
MI,Ann Arbor,131084
MI,Ann Arbor,103026
MI,Ann Arbor,119500
MI,Ann Arbor,121296
MI,Ann Arbor,90019
MI,Ann Arbor,148834
MI,Ann Arbor,104940
MI,Ann Arbor,102862
MI,Wyoming,52842
MI,Ann Arbor,176259
MI,Ann Arbor,100497
MI,Ypsilanti,30823
MI,Ypsilanti,29172
MI,Ypsilanti,13078
MI,Ypsilanti,43903
MI,Ypsilanti,51953
MI,Ypsilanti,46465
MI,Ann Arbor,80352
MI,Bay City,59822
MI,Saline,158138
MI,Grand Rapids,71959
MI,Ypsilanti,74254
MI,Ypsilanti,0
MI,Saline,75857
MI,Dexter,112263
MI,Ann Arbor,144098
MI,Dexter,131488
MI,Whitmore Lake,94400
MI,Detroit,34762
MI,Detroit,36717
MI,Detroit,24748
MI,Baldwin,36834
MI,Detroit,49992
MI,Detroit,28965
MI,Detroit,43644
MI,Detroit,34721
MI,Detroit,31886
MI,Detroit,54661
MI,Detroit,24158
MI,Detroit,33135
MI,Detroit,49150
MI,Detroit,49076
MI,Lapeer,59449
MI,Detroit,45557
MI,Detroit,33179
MI,Warren,29944
MI,Detroit,37707
MI,Detroit,43039
MI,Detroit,25979
MI,Detroit,30679
MI,Hamtramck,28341
MI,Detroit,13609
MI,Detroit,44940
MI,Imlay City,43655
MI,Detroit,30112
MI,Detroit,27236
MI,Detroit,42323
MI,Detroit,27539
MI,Detroit,38209
MI,Detroit,22732
MI,Detroit,33841
MI,Detroit,15481
MI,Detroit,22059
MI,Detroit,40269
MI,Maple City,82696
MI,Detroit,64917
MI,Detroit,42451
MI,Detroit,34699
MI,Detroit,40077
MI,Detroit,32682
MI,Detroit,38572
MI,Detroit,29067
MI,Detroit,36599
MI,Detroit,41233
MI,Detroit,31149
MI,Adrian,63196
MI,Detroit,24301
MI,Detroit,19866
MI,Detroit,53744
MI,Detroit,41968
MI,Detroit,48180
MI,Detroit,17551
MI,Detroit,16376
MI,Detroit,26688
MI,Detroit,28361
MI,Dearborn,26191
MI,Hudson,51995
MI,Detroit,26380
MI,Detroit,27599
MI,Detroit,35442
MI,Detroit,17715
MI,Detroit,32942
MI,Detroit,38777
MI,Detroit,24645
MI,Detroit,43861
MI,Ferndale,43632
MI,Detroit,47271
MI,Hartland,85260
MI,Detroit,51067
MI,Detroit,68916
MI,Detroit,34746
MI,Detroit,42637
MI,Detroit,39261
MI,Detroit,43509
MI,Detroit,47349
MI,Detroit,48397
MI,Detroit,17779
MI,Redford,31457
MI,Fowlerville,77022
MI,Detroit,24284
MI,Detroit,26456
MI,Detroit,40095
MI,Detroit,51011
MI,Detroit,46881
MI,Detroit,48244
MI,Detroit,52897
MI,Detroit,28790
MI,Detroit,31356
MN,Barnesville,65764
MN,Silver Bay,48873
MN,Belview,47319
MN,Big Lake,74060
MN,Blooming Prairie,0
MN,Remer,14389
MN,Brooklyn Park,74943
MN,Glencoe,54776
MN,Caledonia,51470
MN,Chaska,122239
MN,Chaska,91774
MN,Clarissa,42755
MN,Clinton,41634
MN,Cologne,79155
MN,Appleton,24761
MN,Slayton,41807
MN,Dawson,50159
MN,Belview,27124
MN,Stephen,35481
MN,Eagan,98564
MN,Eden Valley,38057
MN,Elgin,70597
MN,Ely,46192
MN,Eveleth,45113
MN,Bena,54862
MN,Floodwood,35372
MN,Franklin,48933
MN,Garfield,51096
MN,Gibbon,56329
MN,Goodridge,47780
MN,Mahtomedi,117527
MN,Clearbrook,43106
MN,Hancock,54816
MN,Hastings,76175
MN,Hendricks,47830
MN,Pierz,46419
MN,Appleton,50516
MN,Pipestone,34814
MN,Ivanhoe,45220
MN,Karlstad,44905
MN,Kenyon,59012
MN,La Crescent,59223
MN,Laporte,57956
MN,Lamberton,57812
MN,Le Center,55560
MN,Lewiston,63747
MN,Littlefork,47630
MN,Milroy,59157
MN,Madelia,56385
MN,Mankato,55200
MN,Marble,44096
MN,Plymouth,109360
MN,Naytahwaush,20146
MN,Fountain City,74760
MN,Montgomery,58399
MN,Motley,24999
MN,Revillo,45425
MN,Lester Prairie,57048
MN,New York Mills,45184
MN,North Mankato,69047
MN,Big Stone City,54013
MN,Long Lake,131883
MN,Otsego,85518
MN,Willmar,50763
MN,Pine Island,115769
MN,Canby,68878
MN,Randall,46431
MN,Paynesville,59212
MN,Crosby,45791
MN,Warroad,42499
MN,Royalton,0
MN,Finlayson,45615
MN,Saint Cloud,46041
MN,Richmond,65643
MN,Sandstone,47376
MN,New Ulm,75507
MN,Silver Bay,54251
MN,Kimball,50653
MN,Northome,44085
MN,Stillwater,91781
MN,Coleraine,59025
MN,Excelsior,128281
MN,Naytahwaush,67688
MN,Frazee,49778
MN,Virginia,45589
MN,Walnut Grove,41616
MN,Watertown,70257
MN,Westbrook,43514
MN,White Bear Lake,58330
MN,Erskine,47450
MN,Minnetonka,160277
MN,Zumbrota,56519
MN,Adrian,58690
MN,Alexandria,51081
MN,Apple Valley,93548
MN,Austin,55477
MN,Shoreview,107326
MN,New Brighton,91654
MN,Maplewood,58390
MN,Bemidji,53511
MN,Maplewood,88719
MN,Saint Paul,34790
MN,Milroy,58825
MN,Morristown,76329
MN,Faribault,54058
MN,Duluth,79530
MN,Duluth,40824
MN,Duluth,47115
MN,Hermantown,85572
MN,Hibbing,54817
MN,Sartell,81278
MN,Eveleth,71149
MN,Ely,66119
MN,Savage,101748
MN,Prior Lake,84383
MN,Clear Lake,92696
MN,Gaylord,60534
MN,Saint Cloud,54675
MN,Melrose,60425
MN,Saint Cloud,32844
MN,Morris,59684
MN,Mankato,81334
MN,Long Prairie,60669
MN,Plainview,79166
MN,Forest Lake,56443
MN,Mahtomedi,91146
MN,Stillwater,65950
MN,Woodbury,76894
MN,Woodbury,111195
MN,Cedar,97810
MN,Saint James,62699
MN,Winona,51904
MN,Annandale,68871
MN,Mankato,47876
MN,Howard Lake,73179
MN,Palisade,50386
MN,Aitkin,56649
MN,Cedar,93340
MN,Cedar,92927
MN,Blaine,97786
MN,Andover,103952
MN,Andover,126895
MN,Ramsey,95414
MN,Ham Lake,104597
MN,Sleepy Eye,55727
MN,Anoka,80242
MN,Anoka,70259
MN,Coon Rapids,74549
MN,Coon Rapids,66685
MN,Coon Rapids,80366
MN,Coon Rapids,67812
MN,Coon Rapids,63976
MN,Blaine,78500
MN,Blaine,44226
MN,White Bear Lake,95388
MN,Watertown,77636
MN,Blaine,96461
MN,Circle Pines,65834
MN,Fridley,85875
MN,Fridley,63760
MN,Columbia Heights,88484
MN,Columbia Heights,49202
MN,Ponsford,69194
MN,Detroit Lakes,37757
MN,Lake Park,55543
MN,Bemidji,71719
MN,Chanhassen,140455
MN,Bemidji,63610
MN,Bemidji,53589
MN,Foley,69812
MN,Sartell,45945
MN,Sauk Rapids,54707
MN,Big Stone City,53025
MN,Mankato,70483
MN,Mankato,35646
MN,Lake Crystal,62601
MN,Saint Clair,95543
MN,Bena,42818
MN,New Ulm,46613
MN,Sleepy Eye,64883
MN,Sleepy Eye,76239
MN,Cloquet,56455
MN,Wrenshall,67852
MN,Carlton,53803
MN,Waconia,76923
MN,Excelsior,143983
MN,Victoria,148277
MN,Chaska,51114
MN,Clara City,65103
MN,Detroit Lakes,53606
MN,Remer,57947
MN,Pine River,43777
MN,Clara City,72758
MN,Rush City,78003
MN,North Branch,78346
MN,Lindstrom,69660
MN,Moorhead,71451
MN,Moorhead,31143
MN,Moorhead,49367
MN,Lindstrom,76506
MN,Moorhead,89576
MN,Barnesville,59370
MN,Clearbrook,52117
MN,Mountain Lake,50201
MN,Mountain Lake,35202
MN,Nisswa,88309
MN,Crosby,71315
MN,Brainerd,45447
MN,Baxter,29082
MN,Crosslake,75307
MN,Moorhead,58972
MN,West Saint Paul,52978
MN,South Saint Paul,68003
MN,South Saint Paul,55204
MN,Inver Grove Heights,52564
MN,Inver Grove Heights,92723
MN,Mendota Heights,102849
MN,Burnsville,84566
MN,Eagan,88079
MN,Eagan,59970
MN,Eagan,150228
MN,Grand Marais,65198
MN,Apple Valley,128583
MN,Savage,83356
MN,Eagan,132740
MN,Eagan,57913
MN,Apple Valley,74731
MN,Lakeville,107310
MN,Farmington,91999
MN,Apple Valley,117884
MN,Apple Valley,96570
MN,Farmington,107230
MN,Nisswa,61887
MN,Rosemount,69245
MN,Hastings,60246
MN,Northfield,100213
MN,West Concord,76586
MN,Parkers Prairie,64717
MN,Alexandria,66760
MN,Garfield,72078
MN,Andover,107063
MN,Blue Earth,78201
MN,Wells,45892
MN,Spring Valley,60344
MN,Onamia,54574
MN,Lanesboro,57103
MN,Alden,60491
MN,Albert Lea,53427
MN,Albert Lea,46811
MN,Red Wing,77016
MN,Red Wing,76243
MN,Cannon Falls,61554
MN,Zumbrota,55611
MN,Minneapolis,70497
MN,Minneapolis,68157
MN,South Saint Paul,65801
MN,Minneapolis,51352
MN,Minneapolis,47586
MN,Minneapolis,48029
MN,Minneapolis,24339
MN,Minneapolis,57813
MN,Minneapolis,147891
MN,Minneapolis,91115
MN,Minneapolis,88926
MN,Minneapolis,94043
MN,Minneapolis,53885
MN,Mendota Heights,125916
MN,Saint Anthony,95051
MN,Brooklyn Park,62232
MN,Brooklyn Center,44951
MN,Brooklyn Center,79329
MN,Crystal,71669
MN,Crystal,59328
MN,Robbinsdale,77129
MN,New Hope,94876
MN,New Hope,58561
MN,Golden Valley,103902
MN,Mendota Heights,101067
MN,Saint Louis Park,71016
MN,Saint Louis Park,97366
MN,Saint Louis Park,78337
MN,Saint Louis Park,132453
MN,Hopkins,50414
MN,Hopkins,48131
MN,Minneapolis,190184
MN,Edina,177879
MN,Edina,126372
MN,Edina,153841
MN,Eagan,86612
MN,Richfield,42567
MN,Richfield,82650
MN,Richfield,61733
MN,Bloomington,70529
MN,Bloomington,38752
MN,Bloomington,111416
MN,Bloomington,54315
MN,Bloomington,127825
MN,Bloomington,97727
MN,Bloomington,75473
MN,Burnsville,66256
MN,Eden Prairie,57650
MN,Eden Prairie,128069
MN,Shakopee,131500
MN,Eden Prairie,146997
MN,Minnetonka,110141
MN,Minnetonka,89395
MN,Minnetonka,129869
MN,New Hope,109868
MN,Plymouth,92255
MN,Plymouth,53990
MN,Lakeville,111212
MN,Plymouth,113503
MN,Plymouth,52506
MN,Maple Grove,87832
MN,Maple Grove,95581
MN,Maple Grove,81742
MN,Maple Grove,128133
MN,Brooklyn Park,56654
MN,Aitkin,49542
MN,Brooklyn Park,82650
MN,Brooklyn Park,68208
MN,Brooklyn Park,94951
MN,Apple Valley,124146
MN,Brooklyn Park,97159
MN,Anoka,84895
MN,Champlin,89063
MN,Maple Plain,85919
MN,Long Lake,131458
MN,Wayzata,88140
MN,Excelsior,86155
MN,Mound,70195
MN,Minnetrista,138355
MN,Minneapolis,65469
MN,Farmington,116261
MN,Minneapolis,42931
MN,Minneapolis,37949
MN,Minneapolis,48410
MN,Minneapolis,41038
MN,Minneapolis,21886
MN,Minneapolis,65308
MN,Minneapolis,12471
MN,Minneapolis,117284
MN,Minneapolis,159471
MN,Minneapolis,24385
MN,Hastings,72068
MN,Minneapolis,104205
MN,Minneapolis,39580
MN,Minneapolis,59973
MN,Minneapolis,43709
MN,Minneapolis,64182
MN,Minneapolis,53908
MN,Minneapolis,110276
MN,Centerville,97401
MN,Minneapolis,61966
MN,Minneapolis,118509
MN,Minneapolis,95033
MN,Hayfield,79013
MN,Minneapolis,133262
MN,Minneapolis,99193
MN,Saint Louis Park,72452
MN,Minneapolis,45665
MN,Minneapolis,30057
MN,La Crescent,60359
MN,Caledonia,67099
MN,Nevis,61636
MN,Cambridge,68169
MN,Cambridge,52437
MN,Garfield,78059
MN,Saint Francis,80648
MN,Togo,56767
MN,Grand Rapids,86693
MN,Grand Rapids,64013
MN,Marble,64320
MN,Lakefield,53265
MN,Ogilvie,54725
MN,Willmar,56391
MN,New London,64553
MN,Willmar,57160
MN,Preston,60003
MN,Cosmos,57493
MN,Hallock,81214
MN,Littlefork,42965
